movieId,title,genres,rating num
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama,38
7324,Hidalgo (2004),Adventure|Drama,11
166643,Hidden Figures (2016),Drama,10
3481,High Fidelity (2000),Comedy|Drama|Romance,75
1283,High Noon (1952),Drama|Western,19
2921,High Plains Drifter (1973),Western,11
1275,Highlander (1986),Action|Adventure|Fantasy,48
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,12
951,His Girl Friday (1940),Comedy|Romance,14
37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,27
2301,History of the World: Part I (1981),Comedy|Musical,16
31685,Hitch (2005),Comedy|Romance,45
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi,44
98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,40
106489,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,25
2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,23
6297,Holes (2003),Adventure|Children|Comedy|Mystery,20
49286,"Holiday, The (2006)",Comedy|Romance,24
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,39
586,Home Alone (1990),Children|Comedy,116
2953,Home Alone 2: Lost in New York (1992),Children|Comedy,31
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,14
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,20
2053,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi,20
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,68
3489,Hook (1991),Adventure|Comedy|Fantasy,53
246,Hoop Dreams (1994),Documentary,29
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,22
87869,Horrible Bosses (2011),Comedy|Crime,24
117590,Horrible Bosses 2 (2014),Comedy|Crime,11
32029,Hostage (2005),Action|Crime|Drama|Thriller,10
42723,Hostel (2005),Horror,11
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,61
5541,Hot Shots! (1991),Action|Comedy|Romance|War,15
466,Hot Shots! Part Deux (1993),Action|Comedy|War,60
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi,15
30749,Hotel Rwanda (2004),Drama|War,48
97225,Hotel Transylvania (2012),Animation|Children|Comedy,11
5992,"Hours, The (2002)",Drama|Romance,15
61250,"House Bunny, The (2008)",Comedy,10
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,25
2995,House on Haunted Hill (1999),Horror|Thriller,14
248,Houseguest (1994),Comedy,17
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,33
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical,11
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance,29
46,How to Make an American Quilt (1995),Drama|Romance,15
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,53
112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation,15
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,16
3260,Howards End (1992),Drama,12
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,40
471,"Hudsucker Proxy, The (1994)",Comedy,40
90866,Hugo (2011),Children|Drama|Mystery,18
6534,Hulk (2003),Action|Adventure|Sci-Fi,33
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,47
1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,90
96829,"Hunt, The (Jagten) (2012)",Drama,10
3178,"Hurricane, The (1999)",Drama,16
69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,34
3468,"Hustler, The (1961)",Drama,18
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,62
5014,I Am Sam (2001),Drama,17
8910,I Heart Huckabees (2004),Comedy,21
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,32
67087,"I Love You, Man (2009)",Comedy,17
54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,11
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,18
8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller,61
252,I.Q. (1994),Comedy|Romance,43
5218,Ice Age (2002),Adventure|Animation|Children|Comedy,85
44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy,23
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,14
1635,"Ice Storm, The (1997)",Drama,17
2690,"Ideal Husband, An (1999)",Comedy|Romance,10
6323,Identity (2003),Crime|Horror|Mystery|Thriller,22
47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,18
2606,Idle Hands (1999),Comedy|Horror,15
5577,Igby Goes Down (2002),Comedy|Drama,12
47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance,43
69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,16
249,Immortal Beloved (1994),Drama|Romance,18
5380,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance,10
1614,In & Out (1997),Comedy,26
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller,41
30822,In Good Company (2004),Comedy|Drama,11
90405,In Time (2011),Crime|Sci-Fi|Thriller,14
4903,In the Bedroom (2001),Drama,10
1950,In the Heat of the Night (1967),Drama|Mystery,11
474,In the Line of Fire (1993),Action|Thriller,70
4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance,14
475,In the Name of the Father (1993),Drama,25
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,143
45950,"Inconvenient Truth, An (2006)",Documentary,13
60040,"Incredible Hulk, The (2008)",Action|Sci-Fi,35
8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,125
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,202
60,"Indian in the Cupboard, The (1995)",Adventure|Children|Fantasy,34
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi,39
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,140
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,108
68157,Inglourious Basterds (2009),Action|Drama|War,88
4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi,12
80906,Inside Job (2010),Documentary,12
44199,Inside Man (2006),Crime|Drama|Thriller,40
134853,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,43
3006,"Insider, The (1999)",Drama|Thriller,31
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,33
2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy,21
102481,"Internship, The (2013)",Comedy,10
109487,Interstellar (2014),Sci-Fi|IMAX,73
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,109
55247,Into the Wild (2007),Action|Adventure|Drama,41
6873,Intolerable Cruelty (2003),Comedy|Romance,20
92259,Intouchables (2011),Comedy|Drama,37
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,13
65514,Ip Man (2008),Action|Drama|War,10
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,39
59315,Iron Man (2008),Action|Adventure|Sci-Fi,94
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,47
102125,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX,32
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,27
34319,"Island, The (2005)",Action|Sci-Fi|Thriller,31
361,It Could Happen to You (1994),Comedy|Drama|Romance,17
905,It Happened One Night (1934),Comedy|Romance,14
4799,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime,10
953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,58
6893,"Italian Job, The (1969)",Action|Comedy|Crime,10
6378,"Italian Job, The (2003)",Action|Crime,59
3386,JFK (1991),Drama|Mystery|Thriller,31
765,Jack (1996),Comedy|Drama,19
99112,Jack Reacher (2012),Action|Crime|Thriller,12
1687,"Jackal, The (1997)",Action|Thriller,18
5785,Jackass: The Movie (2002),Action|Comedy|Documentary,17
1729,Jackie Brown (1997),Crime|Drama|Thriller,48
3476,Jacob's Ladder (1990),Horror|Mystery,26
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,49
40278,Jarhead (2005),Action|Drama|War,17
1387,Jaws (1975),Action|Horror,91
1388,Jaws 2 (1978),Horror|Thriller,17
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,34
1131,Jean de Florette (1986),Drama|Mystery,11
2109,"Jerk, The (1979)",Comedy,27
1393,Jerry Maguire (1996),Drama|Romance,85
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,21
1359,Jingle All the Way (1996),Children|Comedy,18
4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,21
93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX,11
5108,John Q (2002),Crime|Drama|Thriller,11
115149,John Wick (2014),Action|Thriller,29
6550,Johnny English (2003),Action|Comedy|Thriller,13
172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,53
1678,"Joy Luck Club, The (1993)",Drama|Romance,10
173,Judge Dredd (1995),Action|Crime|Sci-Fi,62
70293,Julie & Julia (2009),Comedy|Drama|Romance,12
2,Jumanji (1995),Adventure|Children|Fantasy,110
58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller,18
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,15
2078,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,53
362,"Jungle Book, The (1994)",Adventure|Children|Romance,34
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,11
256,Junior (1994),Comedy|Sci-Fi,35
56367,Juno (2007),Comedy|Drama|Romance,65
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,238
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,36
117529,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller,23
79,"Juror, The (1996)",Drama|Thriller,17
174,Jury Duty (1995),Comedy,10
257,Just Cause (1995),Mystery|Thriller,14
4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,33
481,Kalifornia (1993),Drama|Thriller,19
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,29
2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,14
2420,"Karate Kid, The (1984)",Drama,38
4992,Kate & Leopold (2001),Comedy|Romance,17
810,Kazaam (1996),Children|Comedy|Fantasy,12
3536,Keeping the Faith (2000),Comedy|Drama|Romance,21
3836,Kelly's Heroes (1970),Action|Comedy|War,15
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,10
76251,Kick-Ass (2010),Action|Comedy,43
104241,Kick-Ass 2 (2013),Action|Comedy|Crime,11
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,10
3784,"Kid, The (2000)",Comedy|Fantasy,11
175,Kids (1995),Drama,20
663,Kids in the Hall: Brain Candy (1996),Comedy,12
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,17
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,131
7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,110
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller,11
1299,"Killing Fields, The (1984)",Drama|War,28
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,17
8640,King Arthur (2004),Action|Adventure|Drama|War,13
2366,King Kong (1933),Action|Adventure|Fantasy|Horror,25
2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller,14
41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller,40
2565,"King and I, The (1956)",Drama|Musical|Romance,12
54881,"King of Kong, The (2007)",Documentary,12
81845,"King's Speech, The (2010)",Drama,58
33162,Kingdom of Heaven (2005),Action|Drama|Romance|War,17
785,Kingpin (1996),Comedy,42
119145,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,36
38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,35
1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,13
4299,"Knight's Tale, A (2001)",Action|Comedy|Romance,41
52973,Knocked Up (2007),Comedy|Drama|Romance,52
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary,11
1955,Kramer vs. Kramer (1979),Drama,14
31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy,19
59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX,54
87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,17
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,97
2108,L.A. Story (1991),Comedy|Romance,24
1967,Labyrinth (1986),Adventure|Fantasy|Musical,42
2080,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,55
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,18
7367,"Ladykillers, The (2004)",Comedy|Crime,14
45668,"Lake House, The (2006)",Drama|Fantasy|Romance,10
2713,Lake Placid (1999),Horror|Thriller,12
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,24
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,17
4367,Lara Croft: Tomb Raider (2001),Action|Adventure,40
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,53
1960,"Last Emperor, The (1987)",Drama,26
48738,"Last King of Scotland, The (2006)",Drama|Thriller,20
996,Last Man Standing (1996),Action|Crime|Drama|Thriller,13
7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War,62
1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,39
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,24
1204,Lawrence of Arabia (1962),Adventure|Drama|War,45
27831,Layer Cake (2004),Crime|Drama|Thriller,19
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,32
3255,"League of Their Own, A (1992)",Comedy|Drama,45
25,Leaving Las Vegas (1995),Drama|Romance,76
4447,Legally Blonde (2001),Comedy|Romance,64
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,11
2143,Legend (1985),Adventure|Fantasy|Romance,13
3978,"Legend of Bagger Vance, The (2000)",Drama|Romance,15
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy,16
266,Legends of the Fall (1994),Drama|Romance|War|Western,68
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,25
61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,17
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,75
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,47
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,46
1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller,33
50068,Letters from Iwo Jima (2006),Drama|War,17
1485,Liar Liar (1997),Comedy,74
2990,Licence to Kill (1989),Action|Adventure|Thriller,20
30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy,37
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,88
97938,Life of Pi (2012),Adventure|Drama|IMAX,31
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,33
5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi,29
2912,"Limey, The (1999)",Crime|Drama|Thriller,14
84152,Limitless (2011),Sci-Fi|Thriller,30
84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller,10
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,172
3037,Little Big Man (1970),Western,24
4787,Little Man Tate (1991),Drama,10
2081,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,67
46578,Little Miss Sunshine (2006),Adventure|Comedy|Drama,77
3979,Little Nicky (2000),Comedy,24
262,"Little Princess, A (1995)",Children|Drama,21
575,"Little Rascals, The (1994)",Children|Comedy,16
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,39
261,Little Women (1994),Drama,42
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,32
2991,Live and Let Die (1973),Action|Adventure|Thriller,23
44555,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller,34
4005,"Living Daylights, The (1987)",Action|Adventure|Thriller,12
176,Living in Oblivion (1995),Comedy,13
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,67
168252,Logan (2017),Action|Sci-Fi,25
2528,Logan's Run (1976),Action|Adventure|Sci-Fi,24
800,Lone Star (1996),Drama|Mystery|Western,19
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,33
3062,"Longest Day, The (1962)",Action|Drama|War,11
4621,Look Who's Talking (1989),Comedy|Romance,18
96610,Looper (2012),Action|Crime|Sci-Fi,32
36529,Lord of War (2005),Action|Crime|Drama|Thriller|War,35
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,13
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,15
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,198
7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,185
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,188
3616,Loser (2000),Comedy|Romance,10
4128,"Lost Boys, The (1987)",Comedy|Horror|Thriller,26
1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,17
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,67
1831,Lost in Space (1998),Action|Adventure|Sci-Fi,29
6711,Lost in Translation (2003),Comedy|Drama|Romance,74
92535,Louis C.K.: Live at the Beacon Theater (2011),Comedy,10
6942,Love Actually (2003),Comedy|Drama|Romance,59
44665,Lucky Number Slevin (2006),Crime|Drama|Mystery,38
111360,Lucy (2014),Action|Sci-Fi,14
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,133
1260,M (1931),Crime|Film-Noir|Thriller,15
5060,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War,46
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,12
3702,Mad Max (1979),Action|Adventure|Sci-Fi,38
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,24
122882,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller,47
33615,Madagascar (2005),Adventure|Animation|Children|Comedy,40
62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX,13
489,Made in America (1993),Comedy,11
272,"Madness of King George, The (1994)",Comedy|Drama,31
4327,"Magnificent Seven, The (1960)",Adventure|Western,16
3160,Magnolia (1999),Drama,52
5943,Maid in Manhattan (2002),Comedy|Romance,19
4994,"Majestic, The (2001)",Comedy|Drama|Romance,10
4623,Major League (1989),Comedy,20
267,Major Payne (1995),Comedy,17
3246,Malcolm X (1992),Drama,15
111659,Maleficent (2014),Action|Adventure|Children|IMAX,16
490,Malice (1993),Thriller,12
180,Mallrats (1995),Comedy|Romance,36
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,44
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,17
60397,Mamma Mia! (2008),Comedy|Musical|Romance,14
4881,"Man Who Wasn't There, The (2001)",Crime|Drama,17
1303,"Man Who Would Be King, The (1975)",Adventure|Drama,17
491,"Man Without a Face, The (1993)",Drama,17
1801,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama,25
103042,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,22
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,35
3174,Man on the Moon (1999),Comedy|Drama,39
2111,"Man with Two Brains, The (1983)",Comedy,10
3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller,18
1267,"Manchurian Candidate, The (1962)",Crime|Thriller|War,30
8781,"Manchurian Candidate, The (2004)",Thriller,12
1244,Manhattan (1979),Comedy|Drama|Romance,33
492,Manhattan Murder Mystery (1993),Comedy|Mystery,14
3551,Marathon Man (1976),Crime|Drama|Thriller,13
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary,18
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,18
45880,Marie Antoinette (2006),Drama|Romance,13
65230,Marley & Me (2008),Comedy|Drama,14
2247,Married to the Mob (1988),Comedy,12
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi,86
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,71
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,28
71899,Mary and Max (2009),Animation|Comedy|Drama,10
2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance,60
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,157
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,36
41285,Match Point (2005),Crime|Drama|Romance,17
6708,Matchstick Men (2003),Comedy|Crime|Drama,34
837,Matilda (1996),Children|Comedy|Fantasy,33
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,96
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,79
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,278
368,Maverick (1994),Adventure|Comedy|Western,74
114180,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,16
3752,"Me, Myself & Irene (2000)",Adventure|Comedy,46
7451,Mean Girls (2004),Comedy,39
2822,Medicine Man (1992),Adventure|Romance,11
2340,Meet Joe Black (1998),Romance,20
918,Meet Me in St. Louis (1944),Musical,10
30825,Meet the Fockers (2004),Comedy,33
3948,Meet the Parents (2000),Comedy,91
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,11
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,20
4226,Memento (2000),Mystery|Thriller,159
41571,Memoirs of a Geisha (2005),Drama|Romance,12
1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,165
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,61
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX,18
3980,Men of Honor (2000),Drama,14
493,Menace II Society (1993),Action|Crime|Drama,12
1833,Mercury Rising (1998),Action|Drama|Thriller,13
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,11
2010,Metropolis (1927),Drama|Sci-Fi,21
5072,Metropolis (2001),Animation|Sci-Fi,13
4161,"Mexican, The (2001)",Action|Comedy,23
47044,Miami Vice (2006),Action|Crime|Drama|Thriller,10
1409,Michael (1996),Comedy|Drama|Fantasy|Romance,23
55276,Michael Clayton (2007),Drama|Thriller,17
991,Michael Collins (1996),Drama,11
2805,Mickey Blue Eyes (1999),Comedy|Romance,23
1952,Midnight Cowboy (1969),Drama,22
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,22
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance,25
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery,24
52,Mighty Aphrodite (1995),Comedy|Drama|Romance,28
2082,"Mighty Ducks, The (1992)",Children|Comedy,26
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,17
6296,"Mighty Wind, A (2003)",Comedy|Musical,14
63876,Milk (2008),Drama,11
276,Milk Money (1994),Comedy|Romance,22
1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,20
30707,Million Dollar Baby (2004),Drama,52
1603,Mimic (1997),Horror|Sci-Fi|Thriller,13
135887,Minions (2015),Adventure|Animation|Children|Comedy,15
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,120
7263,Miracle (2004),Drama,10
2398,Miracle on 34th Street (1947),Comedy|Drama,17
277,Miracle on 34th Street (1994),Drama,38
3499,Misery (1990),Drama|Horror|Thriller,44
4025,Miss Congeniality (2000),Comedy|Crime,64
3354,Mission to Mars (2000),Sci-Fi,21
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,162
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX,22
111781,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller,17
3623,Mission: Impossible II (2000),Action|Adventure|Thriller,77
45186,Mission: Impossible III (2006),Action|Adventure|Thriller,28
4326,Mississippi Burning (1988),Crime|Drama|Thriller,11
56145,"Mist, The (2007)",Horror|Sci-Fi,14
3035,Mister Roberts (1955),Comedy|Drama|War,11
73,"Misérables, Les (1995)",Drama|War,13
1873,"Misérables, Les (1998)",Crime|Drama|Romance|War,10
166461,Moana (2016),Adventure|Animation|Children|Comedy|Fantasy,10
3462,Modern Times (1936),Comedy|Drama|Romance,25
7154,Mona Lisa Smile (2003),Drama|Romance,10
2375,"Money Pit, The (1986)",Comedy,21
20,Money Train (1995),Action|Comedy|Crime|Drama|Thriller,15
89492,Moneyball (2011),Drama,26
5135,Monsoon Wedding (2001),Comedy|Romance,12
7160,Monster (2003),Crime|Drama,17
5015,Monster's Ball (2001),Drama|Romance,18
103141,Monsters University (2013),Adventure|Animation|Comedy,16
4886,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,132
1136,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,136
2788,Monty Python's And Now for Something Completely Different (1971),Comedy,28
1080,Monty Python's Life of Brian (1979),Comedy,89
6807,Monty Python's The Meaning of Life (1983),Comedy,40
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,32
3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,26
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance,29
3072,Moonstruck (1987),Comedy|Romance,27
44,Mortal Kombat (1995),Action|Adventure|Fantasy,46
2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,10
5065,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller,13
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama,27
4308,Moulin Rouge (2001),Drama|Musical|Romance,55
33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance,59
5449,Mr. Deeds (2002),Comedy|Romance,22
62,Mr. Holland's Opus (1995),Drama,80
3591,Mr. Mom (1983),Comedy|Drama,15
954,Mr. Smith Goes to Washington (1939),Drama,18
500,Mrs. Doubtfire (1993),Comedy|Drama,144
497,Much Ado About Nothing (1993),Comedy|Romance,43
1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance,45
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,51
707,Mulholland Falls (1996),Crime|Drama|Thriller,21
719,Multiplicity (1996),Comedy,35
4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller,45
2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,87
41997,Munich (2005),Action|Crime|Drama|Thriller,21
